advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
West Cork People Before Profit Alliance	O'Sullivan Vanessa	174190439384938	Facebook	u	unknown	1	1	6	0	0	0
SPD POTSDAM	SPD Potsdam	123837087688700	Facebook	u	unknown	1	1	6	0	0	0
Centrodestra per cambiare con Pacetti sindaco	Manuel Gianfelici	292638348325601	Facebook	u	unknown	1	1	6	1	0	0
Δημήτρης Καψάλης - Υποψήφιος Δημοτικός Σύμβουλος	Dimitrios Kapsalis	576024002899277	Facebook	u	unknown	1	1	6	1	0	0
Eddie Hughes MP	Eddie Hughes & Walsall Conservatives	1544601488897440	Facebook	u	unknown	1	1	6	0	0	0
Γιώργος Πανούχος	Γεώργιος Πανούχος	1678187295660948	Facebook	u	unknown	1	1	6	0	0	0
Moderata Ungdomsförbundet	Moderata Ungdomsförbundet	139375052786521	Facebook	u	unknown	1	1	6	0	0	0
Soňa Gaborčáková	Soňa Gaborčáková	254959614852456	Facebook	u	unknown	1	1	6	1	0	0
Jakob Schäuble	FDP Ingolstadt	1873283949575191	Facebook	u	unknown	1	1	5	0	0	0
Karsten Hilse	Karsten Hilse 	358099231236311	Facebook	u	unknown	1	1	5	0	0	0
Maria Johansson Liberalerna	Johansson Maria Birgitta	200983887194604	Facebook	u	unknown	1	1	5	0	0	0
Ljubica Jelušič	Socialni demokrati (SD)	400257777082904	Facebook	u	unknown	1	1	5	0	0	0
USR Prahova	USR Prahova	1385405838141456	Facebook	u	unknown	1	1	5	1	0	0
Fridays For Future - Forlì	Fridays For Future Forlì	834339196918688	Facebook	u	unknown	1	1	5	0	0	0
Flavio Tosi - Verona	Flavio Tosi	438871629962518	Facebook	u	unknown	1	1	5	0	0	0
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	u	unknown	1	1	5	2	0	0
Enrico Zucchi - Lega Prato	Enrico Zucchi	707579962958222	Facebook	u	unknown	1	1	5	1	0	0
EuropaVerde - Comitato VDA Possibile	Fabio Protasoni	1072259289458677	Facebook	u	unknown	1	1	5	0	0	0
FDP Wahlkampf	Philippe André Westenfelder	393722064802394	Facebook	u	unknown	1	1	5	1	0	0
Piratenpartei Ansbach Weißenburg-Gunzenhausen	Piratenpartei Ansbach/Weißenburg-Gunzenhausen	113339232140512	Facebook	u	unknown	1	1	5	0	0	0
Natalie Eggermont	PVDA	415595709204858	Facebook	u	unknown	1	1	5	0	0	0
Leila Kechoud - Candidata al Parlamento europeo - 26 maggio 2019	Leila Kechoud	2247400732195775	Facebook	u	unknown	2	1	5	0	0	0
Leon Schwarze	Leon Schwarze	1047441932065318	Facebook	u	unknown	1	1	5	0	0	0
Lise Bech - Dansk Folkeparti	Bech Lise	665462313475794	Facebook	u	unknown	1	1	5	0	0	0
CDU Lübeck	Carsten Grohmann	380533325350911	Facebook	u	unknown	1	1	5	0	0	0
Groen West-Vlaanderen	Sabels Jordy	2498060896894670	Facebook	u	unknown	2	1	5	0	0	0
SMER - SD Krupina	SMER - SD	1200293416793772	Facebook	u	unknown	2	1	5	0	0	0
SMER - SD Dunajská Streda	SMER - SD	359895461548541	Facebook	u	unknown	3	1	5	0	0	0
Uniamo Prevalle	Luca Belli	571992369975700	Facebook	u	unknown	2	1	5	0	0	0
Alexander Hannes	CSU Kreisverband Regen	287380818788155	Facebook	u	unknown	1	1	5	0	0	0
Hans Otto Gerlach	Hans-Otto Gerlach	2381809058770304	Facebook	u	unknown	1	1	5	1	0	0
SNAGA - Stranka narodnog i građanskog aktivizma	SNAGA - stranka narodnog i građanskog aktivizma	309273389409125	Facebook	u	unknown	1	1	5	0	0	0
Martin Hohmann, MdB	Martin Hohmann	1942497819398764	Facebook	u	unknown	1	1	5	0	0	0
Μανώλης Βέμης	Εμμανουηλ Βεμης	395239811075145	Facebook	u	unknown	1	1	5	0	0	0
Kristdemokraterna i Dalarna	Kristdemokraterna Dalarna	321670347944266	Facebook	u	unknown	1	1	5	0	0	0
Antonella Grossi	Antonella Grossi	1434167880159048	Facebook	u	unknown	1	1	5	1	0	0
Yasmine Kherbache - volksvertegenwoordiger	Sp.a Antwerpen	189145821274552	Facebook	u	unknown	1	1	5	0	0	0
Mihai Goţiu	Uniunea Salvați România	602280189818804	Facebook	u	unknown	1	1	5	2	0	0
Varese Pride	Arcigay Varese	523268051186707	Facebook	u	unknown	1	1	5	0	0	0
Daniel Marinac		191781881583981	Facebook	u	unknown	1	1	5	0	0	0
SPD Oberneuland	SPD Oberneuland	1638965259687442	Facebook	u	unknown	1	1	5	0	0	0
Massimiliano Grimaldi		1126143620901834	Facebook	u	unknown	1	1	5	1	0	0
Terre des Hommes Nederland		285512534937	Facebook	u	unknown	1	1	5	0	0	0
FDP Kreis Soest	Tim Philip Behrendt	703408639818094	Facebook	u	unknown	1	1	5	1	0	0
Justyna Żalek	Komitet Wyborczy KW Prawo i Sprawiedliwość	548488178922480	Facebook	u	unknown	1	1	5	1	0	0
Alessandro Gaetani - Verbania Viva per Marchionini Sindaco	Alessandro Gaetani	2144362922279334	Facebook	u	unknown	1	1	5	1	0	0
Michelle Ginée	Ginee Michelle	1059190017557242	Facebook	u	unknown	1	1	5	1	0	0
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	u	unknown	1	1	4	0	0	0
Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	u	unknown	1	1	4	0	0	0
PP Aljaraque	Javier Aparicio	777735922339731	Facebook	u	unknown	1	1	4	0	0	0
Allon Hein Sørensen - Alternativet	Sorensen Allon Hein	1327955487287048	Facebook	u	unknown	1	1	4	0	0	0
Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	u	unknown	1	1	4	0	0	0
FDP NRW	FDP NRW	282800387209	Facebook	u	unknown	1	1	4	0	0	0
Mariusz Kotarba - Kandydat do Parlamentu Europejskiego	KW Wiosna Roberta Biedronia	307031223301174	Facebook	u	unknown	2	1	4	0	0	0
SPD Berlin	SPD Berlin	134137749971478	Facebook	u	unknown	1	1	4	0	0	0
Kristdemokraterna Lysekil	Kristdemokraterna	347568685423907	Facebook	u	unknown	1	1	4	0	0	0
Paolo Narcisi - Elezioni Europee 2019	Paolo Narcisi	267745780834375	Facebook	u	unknown	1	1	4	0	0	0
Andrea Magnone	Andrea Magnone	371238803484196	Facebook	u	unknown	1	1	4	0	0	0
Rivivere Borgo con Sunil Pellanda Sindaco	Sunil Pellanda	592540437929912	Facebook	u	unknown	1	1	4	0	0	0
Vincent De Wolf	Vincent Gilles De Wolf	399983396831282	Facebook	u	unknown	1	1	4	0	0	0
Politik muss wieder für die einfachen Menschen gemacht werden.	Georg Krejci	2060122567590322	Facebook	u	unknown	2	1	4	0	0	0
Csabai Lászlóné		199986007234052	Facebook	u	unknown	1	1	4	0	0	0
Jusos Pinneberg	Jusos Pinneberg	68141565265	Facebook	u	unknown	1	1	4	0	0	0
MediaMarkt Papenburg Leer	MediaMarkt Papenburg Leer	188696547813120	Facebook	u	unknown	1	1	4	0	0	0
Per fortuna sono bianco	Maurizio Chierici	1698573850469214	Facebook	u	unknown	2	1	4	0	0	0
Phil Hackemann	Philip Fritz Hermann Hackemann	234193444126795	Facebook	u	unknown	1	1	4	0	0	0
Giovanni Nezzo e Marina Agostino per Sanremo 2019	Fabrizio Lupi	1893433370779693	Facebook	u	unknown	1	1	4	0	0	0
Enhedslisten Køge	Rolskov Niels	366165650071333	Facebook	u	unknown	1	1	4	0	0	0
Claudia Pagliariccio	CasaPound Italia L'Aquila	1748593245471149	Facebook	u	unknown	1	1	4	0	0	0
Claudia Stomeo	Marco Panareo	357540418216403	Facebook	u	unknown	1	1	4	0	0	0
Giovanni Russo	Giovanni Russo	1590626850978164	Facebook	u	unknown	1	1	4	0	0	0
USR Caraș-Severin	Uniunea Salvați România	1556903897946498	Facebook	u	unknown	1	1	4	0	0	0
Cllr Darren Byford - Horbury & South Ossett - Ward 8	Darren Byford	1675627896042124	Facebook	u	unknown	1	1	4	0	0	0
Kádár Gábor	Párbeszéd Magyarországért	734724533343964	Facebook	u	unknown	1	1	4	0	0	0
Errico Di Tillio - Anno Zero	Errico Di Tillio	418744215339376	Facebook	u	unknown	1	1	4	0	0	0
Paul Cordy	Nieuw-Vlaamse Alliantie	650813488672073	Facebook	u	unknown	1	1	4	0	0	0
Clare Claffey Social Democrats	Social Democrats Laois Offaly	289004898593218	Facebook	u	unknown	1	1	4	0	0	0
Podemos San Fernando de Henares	Podemos	918662134832058	Facebook	u	unknown	2	1	4	0	0	0
lunaslatexx	Berkers Julia Floor	1275687902594977	Facebook	u	unknown	1	1	4	0	0	0
Pinksixty	Leeze Lawrence	108182029247820	Facebook	u	unknown	1	1	4	0	0	0
Giovani Democratici provincia di Modena	Giovani Democratici provincia di Modena	78729426026	Facebook	u	unknown	1	1	4	0	0	0
Junts Pel Vendrell	Partit Demòcrata	835384499831767	Facebook	u	unknown	1	1	4	0	0	0
Julie O'Leary	O'Leary Julie	1395595887405642	Facebook	u	unknown	1	1	4	0	0	0
Любомира Ганчева	Gancheva Lyubomira	483954725396036	Facebook	u	unknown	1	1	4	0	0	0
Paolo Ciani - Consigliere Regionale del Lazio DEMOS	Paolo Ciani 	1795607690470395	Facebook	u	unknown	1	1	4	0	0	0
Kati Piri	PvdA	254626848046622	Facebook	u	unknown	1	1	3	0	0	0
Alessandra Basso al Parlamento Europeo	Alessandra Basso	613417015791230	Facebook	u	unknown	2	1	3	0	0	0
Roland Heintze	CDU Landesverband Hamburg	751240091655625	Facebook	u	unknown	1	1	3	0	0	0
Inger Staahl Jensen i Europa-Parlamentet	Inger Staahl Jensen	586553418054920	Facebook	u	unknown	1	1	3	0	0	0
SPD-Unterbezirk Landkreis Harburg	SPD-Landkreis Harburg	131320197513529	Facebook	u	unknown	1	1	3	0	0	0
Solutions Énergétiques de France		146021859351766	Facebook	u	unknown	1	1	3	0	0	0
Stefania Monteverde in Europa	Stefania Monteverde	2880774605326482	Facebook	u	unknown	1	1	3	0	0	0
Elena Allué ZGZ	Partido Aragonés	1066267686904935	Facebook	u	unknown	1	1	3	0	0	0
Maciej Jarosz	KW Wiosna Roberta Biedronia	2259859161005527	Facebook	u	unknown	1	1	3	0	0	0
Sverigedemokraterna Norrtelje	Sverigedemokraterna Norrtelje	231584306927975	Facebook	u	unknown	1	1	3	0	0	0
Jeszenszki András		440197766088272	Facebook	u	unknown	1	1	3	0	0	0
Pieter Konings²	Konings Pieter	277457939649994	Facebook	u	unknown	2	1	3	0	0	0
Βενετόπουλος Χριστόδουλος - Υπ. Ευρωβουλευτής ΝΕΟ	Χριστοδουλος Βενετοπουλος	289155901968557	Facebook	u	unknown	1	1	3	0	0	0
Ripamonti Sindaco - Lega Usmate Velate	Francesca Capaccioli	425444267476044	Facebook	u	unknown	1	1	3	0	0	0
PD Ottava Circoscrizione VR	Giuseppe Merlin	2246774735559915	Facebook	u	unknown	1	1	3	0	0	0
Matteo Franconi #corricon	Matteo Franconi 	396778714394242	Facebook	u	unknown	1	1	3	0	0	0
Jan De Volder	CD&V	250105722223585	Facebook	u	unknown	1	1	3	0	0	0
Cllr Diogo Rodrigues	Diogo Rodrigues	1847912222147101	Facebook	u	unknown	1	1	3	0	0	0
SMER - SD Turčianské Teplice	SMER - SD	2823338504405783	Facebook	u	unknown	2	1	3	0	0	0
Il puntino sulla d	Francesco Portone	252906558149274	Facebook	u	unknown	1	1	3	0	0	0
Luciano Pizzoni Sindaco	Luciano Pizzoni Sindaco	2408453165855171	Facebook	u	unknown	1	1	3	0	0	0
De Beleefhoek - Koffie & Klets vzw	Desmet Emmelien	958236627700857	Facebook	u	unknown	1	1	3	0	0	0
Mercedes Bresso	Mercedes Bresso	50939187984	Facebook	u	unknown	1	1	3	0	0	0
Michela Giuliani - Lega Foligno	Michela Giuliani 	977482079125273	Facebook	u	unknown	1	1	3	0	0	0
Lars Klingbeil	Lars Klingbeil	355456486093	Facebook	u	unknown	1	1	3	0	0	0
Jens-Henrik Kirk	Kirk Jens-Henrik	683682235062292	Facebook	u	unknown	2	1	3	0	0	0
Vlaams Belang Kortrijk	Vlaams Belang	1657893191169110	Facebook	u	unknown	1	1	3	0	0	0
Socioblog.ro	ZODIAN ALEXANDRU-SERBAN	815735411826201	Facebook	u	unknown	1	1	3	0	0	0
Lubello Francesco	Francesco Lubello	520821171359784	Facebook	u	unknown	1	1	3	0	0	0
SMER - SD Žarnovica	SMER - SD	349213355780190	Facebook	u	unknown	1	1	3	0	0	0
Jonas Bruns	Jonas Bruns	2138908233101805	Facebook	u	unknown	1	1	3	0	0	0
Ringolds Arnitis		448951318909238	Facebook	u	unknown	1	1	3	0	0	0
Cllr Nick Adams-King	Nick Adams-King	220735411764575	Facebook	u	unknown	1	1	3	0	0	0
Raluca Amariei	USR Sibiu	183087692172986	Facebook	u	unknown	1	1	3	1	0	0
Takacs Zoltan	Takacs Zoltan	1827240594259659	Facebook	u	unknown	1	1	3	0	0	0
Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	u	unknown	1	1	3	0	0	0
Junge Liberale JuLis Erfurt	Junge Liberale (JuLis) Erfurt	347832572265719	Facebook	u	unknown	1	1	3	0	0	0
EAJ PNV Santurtzi	EAJ-PNV	185257748170049	Facebook	u	unknown	1	1	3	0	0	0
Beckton Labour	George James Harris	439640700178969	Facebook	u	unknown	1	1	3	0	0	0
PNL Constanţa	PNL Constanţa	422079857963680	Facebook	u	unknown	1	1	3	0	0	0
Cgil Rieti Roma Est Valle dell'Aniene	Cgil Rieti Roma Est Valle dell'Aniene	1389445751377147	Facebook	u	unknown	1	1	3	0	0	0
Claudio Fochi consigliere M5S	Claudio Fochi	509365529239515	Facebook	u	unknown	1	1	2	0	0	0
Tierschutz hier	Rudolf Görg 	2309063122705796	Facebook	u	unknown	1	1	2	0	0	0
Per Casier - Guardati Sindaco	Simona Guardati	1424962564426141	Facebook	u	unknown	1	1	2	0	0	0
Vlaams Belang Jongeren	Vlaams Belang Jongeren	203903005659	Facebook	u	unknown	1	1	2	0	0	0
Carles Ruiz Novella	Partit dels Socialistes de Catalunya	157520837699129	Facebook	u	unknown	1	1	2	0	0	0
Forza Italia Fidenza	Annarita Cacciamani 	137907152910910	Facebook	u	unknown	1	1	2	0	0	0
Βαγγέλης Βαβουλιώτης	Βαβουλιωτης Αθανασιος	386756061904875	Facebook	u	unknown	1	1	2	0	0	0
Graziano Frigeri Blog	Graziano Frigeri	102686153435265	Facebook	u	unknown	1	1	2	0	0	0
Danielle Godderis T'Jonck	N-VA	239999043457805	Facebook	u	unknown	1	1	2	0	0	0
Izquierda Xunida Riosa	Izquierda Xunida Riosa	1433628330234775	Facebook	u	unknown	1	1	2	0	0	0
Tobias Krammer	Tobias Krammer	1643134582482219	Facebook	u	unknown	1	1	2	0	0	0
ALDE - Partidul Alianta Liberalilor si Democratilor Constanta	Dumio	1573385822939865	Facebook	u	unknown	1	1	2	0	0	0
Erik Stohn	SPD Teltow-Fläming	276626369175307	Facebook	u	unknown	1	1	2	0	0	0
Michael Aastrup Jensen	Jensen Michael Aastrup	389665107805619	Facebook	u	unknown	1	1	2	0	0	0
Αριστερή Πρωτοβουλία Γλυφάδας - με την αριστερά της ρήξης & της ανατροπής	Παναγιωτης Βασιλακης	271036136394392	Facebook	u	unknown	1	1	2	0	0	0
Sławomir Zawiślak - Poseł Naszej Ziemi	GRAFTET Michał Teterycz	175489039166522	Facebook	u	unknown	1	1	2	0	0	0
Evgenij Renke	Evgenij Renke	1338595192842451	Facebook	u	unknown	1	1	2	0	0	0
SMER - SD Gelnica	SMER - SD	2350856495150329	Facebook	u	unknown	1	1	2	0	0	0
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	u	unknown	1	1	2	0	0	0
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	u	unknown	1	1	2	0	0	0
Pennini Paolo	Paolo Pennini	2308895076058232	Facebook	u	unknown	1	1	2	0	0	0
Barlabás András	Barlabás András	137851763633896	Facebook	u	unknown	1	1	2	0	0	0
Articolo Uno Pescara	Francesco D'Agresta	370948169996345	Facebook	u	unknown	1	1	2	0	0	0
Socialdemokraterna i Borås	Socialdemokraterna i Borås	104604012928735	Facebook	u	unknown	1	1	2	0	0	0
Marcin Bosacki	KWW Koalicja Europejska PO PSL SLD .N Zieloni	325783984956664	Facebook	u	unknown	1	1	2	0	0	0
USR Gorj	Uniunea Salvați România	979274598853221	Facebook	u	unknown	1	1	2	0	0	0
PvdA Enschede	PvdA Enschede	436001856449324	Facebook	u	unknown	1	1	2	0	0	0
CD&V Ravels	Andriessen Nic	107574269395562	Facebook	u	unknown	1	1	2	0	0	0
Cinzia Rubertelli Sindaco	Prati Andrea mandatario elettorale di Rubertelli Cinzia	1409656025962989	Facebook	u	unknown	1	1	2	0	0	0
Podemos Móstoles	Podemos	215650701965432	Facebook	u	unknown	1	1	2	0	0	0
Jesús Santos	Podemos	1262476947185382	Facebook	u	unknown	1	1	2	0	0	0
La Sinistra Lazio	Giancarlo Ilari	326405431406323	Facebook	u	unknown	1	1	2	0	0	0
Roberto Di Stefano - Candidato alle Elezioni Regionali Piemonte 2019	Roberto Di Stefano	1146569258880241	Facebook	u	unknown	1	1	2	0	0	0
Jacek Kuźniewicz	Jacek Kuźniewicz	1422828751268697	Facebook	u	unknown	1	1	2	0	0	0
Angelo Vernillo	Angelo Vernillo 	538691129988576	Facebook	u	unknown	1	1	2	0	0	0
Per Husted i Folketinget	Nielsen Per Husted	125832481208156	Facebook	u	unknown	1	1	2	0	0	0
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	u	unknown	1	1	2	1	0	0
Kocsis Máté	Kocsis Máté	149061108240	Facebook	u	unknown	1	1	2	0	0	0
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	u	unknown	1	1	2	1	0	0
Compromís per Novelda	Compromís	661474610630519	Facebook	u	unknown	1	1	1	0	0	0
DIE LINKE. Herne / Wanne-Eickel	Patrick Gawliczek	137962769704818	Facebook	u	unknown	1	1	1	0	0	0
Partei der Humanisten Bremen	Axel Börold	1477347775705985	Facebook	u	unknown	1	1	1	0	0	0
Jelmen Haaze	Haaze Jelmen Ed T	628369674250461	Facebook	u	unknown	1	1	1	0	0	0
Θάλεια Μπρέντα - Υποψήφια Ευρωβουλευτής	Αικατερινη Γκιαλη	2481134885232513	Facebook	u	unknown	1	1	1	0	0	0
N-VA Mol	N-VA Mol	293016180727875	Facebook	u	unknown	1	1	1	0	0	0
Antonio Brunetto	Antonio Brunetto	1906734892742698	Facebook	u	unknown	1	1	1	0	0	0
Democratici Civici Muggiò	Democratici Civici - Muggiò con Testa	2191838891068698	Facebook	u	unknown	1	1	1	0	0	0
Marta Lempart	KW Wiosna Roberta Biedronia	760311647468570	Facebook	u	unknown	1	1	1	0	0	0
Maurice Hoogeveen	Hoogeveen Willem M	577556976024596	Facebook	u	unknown	1	1	1	0	0	0
Bana Tibor	Országgyűlés Hivatala Jobbik Frakció	184890488198962	Facebook	u	unknown	1	1	1	0	0	0
NEOS Niederösterreich	NEOS Niederösterreich	441223455916739	Facebook	u	unknown	1	1	1	0	0	0
Riccardo Meloni	Riccardo Meloni	2296269550654817	Facebook	u	unknown	1	1	1	0	0	0
Fridays For Future Treviso	Ettore Casellato	1893610467414052	Facebook	u	unknown	1	1	1	0	0	0
Κατερίνα Παπακώστα-Σιδηροπούλου	Evangelia Palaiokosta	565487000137386	Facebook	u	unknown	1	1	1	0	0	0
Sandro Giordani Sindaco	Sandro Giordani	648092968929444	Facebook	u	unknown	1	1	1	0	0	0
Luca Pollastri	Luca Pollastri 	2876030782421977	Facebook	u	unknown	1	1	1	0	0	0
Davide Milan	Davide Milan	192738147436471	Facebook	u	unknown	1	1	1	0	0	0
Maria Gabriella Branca	Luigi Lanza	2340721186159322	Facebook	u	unknown	1	1	1	0	0	0
Alessandra Senatore	Domenico Campeglia	668311250269031	Facebook	u	unknown	1	1	1	0	0	0
Bengasi Battisti	Carla Gambale	1234886286582199	Facebook	u	unknown	1	1	1	0	0	0
Wolność - częstochowskie	KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	836715293340164	Facebook	u	unknown	1	1	1	0	0	0
Matteo Melato - Lega Reggio Emilia	Matteo Melato 	539466976169977	Facebook	u	unknown	1	1	1	0	0	0
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	u	unknown	1	1	1	0	0	0
Gilets jaunes Dreux 28	Andrei Vladimirovitch Goultsev	973394992846401	Facebook	u	unknown	1	1	1	0	0	0
Open Bocconi PD	Roberto Biondini	280672612632082	Facebook	u	unknown	1	1	1	0	0	0
Anne Valentina Berthelsen	Berthelsen Anne	1701135240186838	Facebook	u	unknown	1	1	1	0	0	0
MiglioriAmo Fidenza	Daniele Aiello	704187586308052	Facebook	u	unknown	1	1	1	0	0	0
No es política, Es Seseña	Partido Popular Seseña	207541725927600	Facebook	u	unknown	1	1	1	0	0	0
Pep Berga Vayreda	Junts per Catalunya Olot	409193516309406	Facebook	u	unknown	1	1	1	0	0	0
